Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Number,Col,Don,Dr,Lady,Major,Master,Miss,Mlle,Mme,Mr,Mrs,Ms,Rev,Sir,the Countess,Q,S
False,3,1,33.0,1,1,20.525,363291,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,1,8.0,1,1,36.75,33112,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
False,2,1,27.0,0,0,26.0,244358,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.8292,330979,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
True,3,1,22.0,0,0,7.225,2620,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
True,3,0,22.0,0,0,7.775,347085,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,1,1,62.0,0,0,26.55,113807,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,48.0,1,0,39.6,11755,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,1,0,39.0,1,1,79.65,110413,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,3,0,36.0,1,0,17.4,345572,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.75,372622,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
False,3,1,40.0,0,0,7.8958,349251,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,28.0,0,0,13.5,218629,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,8.05,392082,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,29.53641141141141,0,0,8.05,392087,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,24.0,2,0,24.15,48871,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,19.0,0,0,7.8958,349205,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.2292,2686,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
True,3,1,32.0,0,0,7.8542,350417,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,1,62.0,0,0,10.5,752,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,53.0,2,0,51.4792,11769,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,1,1,36.0,0,0,26.3875,17474,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,29.53641141141141,0,0,7.75,14312,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
False,3,1,16.0,0,0,8.05,20589,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,19.0,0,0,14.5,358585,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,34.0,0,0,13.0,243880,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
True,1,0,39.0,1,0,55.9,13507,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,3,0,29.53641141141141,1,0,14.4583,2689,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
True,3,1,32.0,0,0,7.925,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,25.0,1,1,30.0,237789,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,2,1,54.0,0,0,26.0,28403,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,1,1,36.0,0,0,40.125,13049,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,29.53641141141141,0,0,8.7125,3411,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
True,1,0,18.0,0,2,79.65,110413,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,2,1,47.0,0,0,15.0,237565,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,60.0,1,1,79.2,13567,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,22.0,0,0,8.05,14973,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,8.05,3235,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,35.0,0,0,7.125,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,52.0,1,0,78.2667,36947,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
False,3,1,47.0,0,0,7.25,3902,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,29.53641141141141,0,2,7.75,364848,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
False,2,1,37.0,1,0,26.0,29037,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,36.0,1,1,24.15,345773,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,29.53641141141141,0,0,33.0,248727,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.225,2664,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
True,1,1,49.0,1,0,56.9292,17485,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
True,2,0,24.0,2,1,27.0,243847,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.8958,349214,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,1,1,29.53641141141141,0,0,42.4,113796,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,44.0,0,0,8.05,364511,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,35.0,0,0,26.55,111426,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,36.0,1,0,15.55,349910,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,30.0,0,0,7.8958,349246,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,27.0,0,0,30.5,113804,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,22.0,1,2,41.5792,2123,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
False,3,1,29.53641141141141,0,0,7.05,3101305,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,29.53641141141141,1,0,15.5,367230,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
False,3,1,29.53641141141141,0,0,7.75,370377,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
False,3,1,35.0,0,0,8.05,364512,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,24.0,1,2,65.0,220845,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,34.0,1,1,14.4,347080,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,26.0,1,0,16.1,3336,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,2,0,4.0,2,1,39.0,230136,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,2,1,26.0,0,0,10.5,31028,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,27.0,1,0,14.4542,2659,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
True,1,1,42.0,1,0,52.5542,11753,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,1,20.0,1,1,15.7417,2653,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,21.0,0,0,7.8542,350029,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,21.0,0,0,16.1,54636,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,1,1,61.0,0,0,32.3208,36963,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,57.0,0,0,12.35,219533,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
True,1,0,21.0,0,0,77.9583,13502,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,26.0,0,0,7.8958,349224,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.7333,334912,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
False,3,1,51.0,0,0,7.0542,347743,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,32.0,0,0,30.5,13214,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,3,0,9.0,3,2,27.9,347088,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
True,2,0,28.0,0,0,13.0,237668,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,32.0,0,0,7.925,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,31.0,1,1,26.25,31921,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,1,0,16.1,376564,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,20.0,0,0,7.8542,350050,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,24.0,0,0,69.3,17477,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,3,0,2.0,3,2,27.9,347088,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
True,3,1,29.53641141141141,0,0,56.4958,1601,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,0.75,2,1,19.2583,2666,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
True,1,1,48.0,1,0,76.7292,17572,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,19.0,0,0,7.8958,349231,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,56.0,0,0,35.5,13213,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,3,1,29.53641141141141,0,0,7.55,751,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,23.0,0,0,7.55,2314,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.8958,349221,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,18.0,0,1,23.0,231919,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,21.0,0,0,8.4333,8475,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,29.53641141141141,0,0,7.8292,330919,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
False,3,0,18.0,0,0,6.75,365226,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
False,2,1,24.0,2,0,73.5,14879,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.8958,349223,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,32.0,1,1,15.5,364849,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
False,2,1,23.0,0,0,13.0,29751,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,40.0,0,0,7.225,2623,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,1,1,47.0,0,0,25.5875,5727,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,36.0,0,0,7.4958,349210,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,1,20.0,1,0,7.925,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,32.0,2,0,73.5,14879,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,25.0,0,0,13.0,234686,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.775,312993,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,43.0,0,0,8.05,3536,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,29.53641141141141,1,0,52.0,19996,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,2,0,40.0,1,1,39.0,29750,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,1,1,31.0,1,0,52.0,12750,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,70.0,0,0,10.5,24580,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,1,31.0,0,0,13.0,244270,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,18.0,0,0,7.775,349912,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,24.5,0,0,8.05,342826,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,18.0,0,0,9.8417,4138,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,0,29.53641141141141,0,0,8.1375,330935,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
True,1,1,27.0,0,0,76.7292,17572,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,20.0,0,0,9.225,6563,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,60.0,1,1,39.0,29750,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,25.0,1,2,41.5792,2123,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,14.0,4,1,39.6875,3101295,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,19.0,0,0,10.1708,349228,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,18.0,0,0,7.7958,350036,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,31.0,1,0,57.0,17474,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,4.0,0,1,13.4167,349256,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
True,3,1,29.53641141141141,0,0,56.4958,1601,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,25.0,0,0,7.225,2672,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,1,1,60.0,0,0,26.55,113800,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
False,2,1,52.0,0,0,13.5,248731,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,44.0,0,0,8.05,363592,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,29.53641141141141,0,0,7.7333,35852,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
False,3,1,42.0,0,0,7.65,348121,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,35.0,0,0,26.2875,17475,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,18.0,0,1,14.4542,2691,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
False,3,1,25.0,0,0,7.7417,36864,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
False,3,1,26.0,1,0,7.8542,350025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,39.0,0,0,26.0,250655,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,45.0,0,0,13.5,223596,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,1,1,42.0,0,0,26.2875,17476,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,1,29.53641141141141,1,1,15.2458,2661,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
True,1,0,24.0,0,0,49.5042,17482,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,1,1,29.53641141141141,0,0,26.55,113028,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,48.0,1,0,52.0,19996,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.0,0,0,9.4833,7545,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,52.0,0,0,13.0,250647,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,19.0,0,0,7.65,348124,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,27.0,0,0,10.5,34218,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,15.5,36568,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
False,3,1,33.0,0,0,7.775,347062,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,6.0,0,1,33.0,248727,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,17.0,1,0,7.0542,350048,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,34.0,0,0,13.0,12233,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,50.0,0,0,13.0,250643,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,27.0,1,0,53.1,113806,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,20.0,0,0,8.6625,315094,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,30.0,3,0,21.0,31027,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,3,0,29.53641141141141,0,0,7.7375,36866,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
False,2,1,25.0,1,0,26.0,236853,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,25.0,1,0,7.925,3101271,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,11.0,0,0,18.7875,2699,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,2,1,23.0,0,0,13.0,28425,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,23.0,0,0,13.0,233639,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,28.5,0,0,16.1,54636,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,48.0,1,3,34.375,6608,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.8958,349201,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.8958,349218,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,1,29.53641141141141,0,0,30.0,16988,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,1,1,36.0,1,0,78.85,19877,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,24.0,1,0,16.1,376566,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,1,31.0,0,0,7.925,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,1,1,70.0,1,1,71.0,5735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
False,3,1,16.0,1,1,20.25,2673,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,30.0,0,0,13.0,250648,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,1,1,19.0,1,0,53.1,113773,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,31.0,0,0,7.75,335097,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
True,2,0,4.0,1,1,23.0,29103,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
True,3,1,6.0,0,1,12.475,392096,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
False,3,1,33.0,0,0,9.5,345780,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,23.0,0,0,7.8958,349204,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,48.0,1,2,65.0,220845,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,2,1,0.67,1,1,14.5,250649,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
False,3,1,28.0,0,0,7.7958,350042,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,18.0,0,0,11.5,29108,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,34.0,0,0,8.05,363294,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,33.0,0,0,86.5,110152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
False,3,1,29.53641141141141,0,0,14.5,358585,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,41.0,0,0,7.125,3101272,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,1,20.0,0,0,7.2292,2663,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,16.0,0,0,7.775,347074,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,51.0,1,0,77.9583,13502,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,1,1,29.53641141141141,0,0,39.6,112379,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
False,3,0,30.5,0,0,7.75,364850,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
False,3,1,29.53641141141141,1,0,24.15,371110,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
False,3,1,32.0,0,0,8.3625,8471,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,24.0,0,0,9.5,345781,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,48.0,0,0,7.8542,350047,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,0,57.0,0,0,10.5,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.225,2674,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
True,2,0,54.0,1,3,23.0,29105,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,3,1,18.0,0,0,7.75,347078,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.75,383121,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
True,3,0,5.0,0,0,12.475,364516,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,7.7375,36865,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
True,3,0,13.0,0,0,7.2292,2687,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
True,1,0,17.0,1,0,57.0,17474,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,1,1,29.0,0,0,30.0,113501,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,29.53641141141141,1,2,23.45,6607,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,25.0,0,0,7.05,3101312,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,25.0,0,0,7.25,374887,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,18.0,0,0,7.4958,3101265,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,8.0,4,1,29.125,382652,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
True,3,1,1.0,1,2,20.575,2315,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
False,1,1,46.0,0,0,79.2,17593,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,29.53641141141141,0,0,7.75,12460,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
False,2,1,16.0,0,0,26.0,239865,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,1,1,29.53641141141141,0,0,30.6958,17600,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,25.0,0,0,7.8958,349203,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,39.0,0,0,13.0,28213,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,49.0,0,0,25.9292,17465,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
True,3,0,31.0,0,0,8.6833,349244,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,3,1,30.0,0,0,7.2292,2685,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,0,30.0,1,1,24.15,345773,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,2,1,34.0,0,0,13.0,250647,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,2,0,31.0,1,1,26.25,31921,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,3,1,0.42,0,1,8.5167,2625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
True,3,1,27.0,0,0,6.975,347089,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,31.0,0,0,7.775,347063,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,18.0,0,0,7.775,347087,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,2,1,39.0,0,0,13.0,248723,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,1,0,33.0,1,0,53.1,113806,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,3,1,26.0,0,0,7.8875,3474,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,39.0,0,0,24.15,48871,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,2,1,35.0,0,0,10.5,28206,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,6.0,4,2,31.275,347082,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,3,1,30.5,0,0,8.05,364499,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,0,23.0,0,0,7.925,3101290,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
False,2,1,31.0,1,1,37.0042,2079,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
False,3,1,43.0,0,0,6.45,7075,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
False,3,1,10.0,3,2,27.9,347088,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
True,1,0,52.0,1,1,93.5,12749,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
True,3,1,27.0,0,0,8.6625,315098,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
True,3,0,27.0,0,1,12.475,392096,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
False,3,1,2.0,4,1,39.6875,3101295,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
False,3,1,29.53641141141141,0,0,6.95,368323,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
False,3,1,29.53641141141141,0,0,56.4958,1601,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
